t;Z(t);V;n
0;0;60;50;
1682;0.993565
1683;0.993584
1684;0.993603
1685;0.993623
1686;0.993642
1687;0.993661
1688;0.99368
1689;0.993699
1690;0.993718
1691;0.993736
1692;0.993755
1693;0.993774
1694;0.993793
1695;0.993811
1696;0.99383
1697;0.993848
1698;0.993867
1699;0.993885
1700;0.993903
1701;0.993922
1702;0.99394
1703;0.993958
1704;0.993976
1705;0.993994
1706;0.994012
1707;0.99403
1708;0.994048
1709;0.994066
1710;0.994083
1711;0.994101
1712;0.994119
1713;0.994136
1714;0.994154
1715;0.994172
1716;0.994189
1717;0.994206
1718;0.994224
1719;0.994241
1720;0.994258
1721;0.994275
1722;0.994293
1723;0.99431
1724;0.994327
1725;0.994344
1726;0.994361
1727;0.994378
1728;0.994394
1729;0.994411
1730;0.994428
1731;0.994445
1732;0.994461
1733;0.994478
1734;0.994494
1735;0.994511
1736;0.994527
1737;0.994544
1738;0.99456
1739;0.994576
1740;0.994593
1741;0.994609
1742;0.994625
1743;0.994641
1744;0.994657
1745;0.994673
1746;0.994689
1747;0.994705
1748;0.994721
1749;0.994737
1750;0.994752
1751;0.994768
1752;0.994784
1753;0.994799
1754;0.994815
1755;0.994831
1756;0.994846
1757;0.994862
1758;0.994877
1759;0.994892
1760;0.994908
1761;0.994923
1762;0.994938
1763;0.994953
1764;0.994968
1765;0.994983
1766;0.994998
1767;0.995013
1768;0.995028
1769;0.995043
1770;0.995058
1771;0.995073
1772;0.995088
1773;0.995102
1774;0.995117
1775;0.995132
1776;0.995146
1777;0.995161
1778;0.995175
1779;0.99519
1780;0.995204
1781;0.995218
1782;0.995233
1783;0.995247
1784;0.995261
1785;0.995276
1786;0.99529
1787;0.995304
1788;0.995318
1789;0.995332
1790;0.995346
1791;0.99536
1792;0.995374
1793;0.995388
1794;0.995401
1795;0.995415
1796;0.995429
1797;0.995443
1798;0.995456
1799;0.99547
1800;0.995483
1801;0.995497
1802;0.99551
1803;0.995524
1804;0.995537
1805;0.995551
1806;0.995564
1807;0.995577
1808;0.995591
1809;0.995604
1810;0.995617
1811;0.99563
1812;0.995643
1813;0.995656
1814;0.995669
1815;0.995682
1816;0.995695
1817;0.995708
1818;0.995721
1819;0.995734
1820;0.995746
1821;0.995759
1822;0.995772
1823;0.995785
1824;0.995797
1825;0.99581
1826;0.995822
1827;0.995835
1828;0.995847
1829;0.99586
1830;0.995872
1831;0.995885
1832;0.995897
1833;0.995909
1834;0.995921
1835;0.995934
1836;0.995946
1837;0.995958
1838;0.99597
1839;0.995982
1840;0.995994
1841;0.996006
1842;0.996018
1843;0.99603
1844;0.996042
1845;0.996054
1846;0.996066
1847;0.996077
1848;0.996089
1849;0.996101
1850;0.996113
1851;0.996124
